Date,Open,High,Low,Close,Adj Close,Volume,date,z
2004/6/23,3.75,4.324999809,3.6875,0.007771254,4.300000191,43574400,2004/6/23,0.918632608
2004/6/24,4.387499809,4.422500134,4.125,0.00732193,4.190000057,8887200,2004/6/24,0.920180061
2004/6/25,4.127500057,4.1875,3.94749999,0.006341588,3.950000048,6710000,2004/6/25,0.92355632
2004/6/28,4,4.052499771,3.859999895,0.006545826,4,2270800,2004/6/28,0.922852933
2004/6/29,4,4.175000191,3.957499981,0.006954301,4.099999905,2112000,2004/6/29,0.92144616
2004/6/30,4.099999905,4.235000134,4.007500172,0.006617309,4.017499924,2087600,2004/6/30,0.922606749
2004/7/1,4.019999981,4.050000191,3.974999905,0.006576462,4.007500172,1754800,2004/7/1,0.922747423
2004/7/2,4.025000095,4.244999886,4.012499809,0.007546591,4.244999886,993200,2004/7/2,0.919406338
2004/7/6,4.232500076,4.25,4.119999886,0.007567015,4.25,1216800,2004/7/6,0.919335998
2004/7/7,4.224999905,4.224999905,4.012499809,0.006862394,4.077499866,1787600,2004/7/7,0.921762685
2004/7/8,4.077499866,4.077499866,3.914999962,0.006280316,3.934999943,2179200,2004/7/8,0.923767338
2004/7/9,3.984999895,4.142499924,3.974999905,0.006954301,4.099999905,596800,2004/7/9,0.92144616
2004/7/12,4.150000095,4.207499981,4.037499905,0.007311718,4.1875,780800,2004/7/12,0.920215232
2004/7/13,4.184999943,4.184999943,4.019999981,0.006627521,4.019999981,1674000,2004/7/13,0.922571579
2004/7/14,4.012499809,4.012499809,3.894999981,0.006188409,3.912499905,2366000,2004/7/14,0.924083862
2004/7/15,3.9375,3.950000048,3.734999895,0.005871841,3.835000038,1806000,2004/7/15,0.925174111
2004/7/16,3.849999905,4.099999905,3.74000001,0.006545826,4,3278800,2004/7/16,0.922852933
2004/7/19,4.012499809,4.042500019,3.957499981,0.006556038,4.002500057,954800,2004/7/19,0.922817763
2004/7/20,4.002500057,4.045000076,3.882499933,0.006607096,4.014999866,2245200,2004/7/20,0.922641919
2004/7/21,4.025000095,4.025000095,2.762500048,0.00215471,2.924999952,25415200,2004/7/21,0.937975758
2004/7/22,2.887500048,3.295000076,2.825000048,0.003461832,3.244999886,9824800,2004/7/22,0.933474081
2004/7/23,3.237499952,3.375,3.1875,0.003523104,3.25999999,1674400,2004/7/23,0.933263064
2004/7/26,3.387500048,3.387500048,3.220000029,0.003768189,3.319999933,1286000,2004/7/26,0.932419
2004/7/27,3.345000029,3.357500076,3.275000095,0.003625223,3.285000086,751200,2004/7/27,0.932911369
2004/7/28,3.262500048,3.305000067,3.150000095,0.003472044,3.247499943,1534800,2004/7/28,0.933438911
2004/7/29,3.25,3.337500095,3.237499952,0.003441409,3.24000001,908000,2004/7/29,0.933544418
2004/7/30,3.24000001,3.299999952,3.137500048,0.003492469,3.252500057,815200,2004/7/30,0.933368571
2004/8/2,3.244999886,3.269999981,3.142499924,0.003288231,3.202500105,1297600,2004/8/2,0.934071957
2004/8/3,3.200000048,3.272500038,2.997499943,0.002593822,3.032500029,2944400,2004/8/3,0.936463475
2004/8/4,3.032500029,3.037499905,2.987499952,0.002440643,2.994999886,2746800,2004/8/4,0.936991017
2004/8/5,2.997499943,2.997499943,2.670000076,0.001337758,2.724999905,3030400,2004/8/5,0.940789308
2004/8/6,2.724999905,2.75,2.67750001,0.001205004,2.692500114,1797200,2004/8/6,0.941246506
2004/8/9,2.737499952,2.762500048,2.714999914,0.001429665,2.747499943,1121600,2004/8/9,0.940472783
2004/8/10,2.75,2.75999999,2.720000029,0.001439877,2.75,733200,2004/8/10,0.940437613
2004/8/11,2.737499952,2.737499952,2.647500038,0.001051825,2.654999971,628400,2004/8/11,0.941774049
2004/8/12,2.680000067,2.682499886,2.480000019,0.000408475,2.497499943,1578000,2004/8/12,0.943989719
2004/8/13,2.497499943,2.512500048,2.367500067,0,2.397500038,2496000,2004/8/13,0.945396492
