Date,Open,High,Low,Close,Adj Close,Volume,date,z
2004/8/19,2.490664005,2.591784954,2.390042067,7.87E-05,2.49913311,897427216,2004/8/19,1.004541671
2004/8/20,2.515820026,2.716816902,2.503118038,0.0019802,2.697638988,458857488,2004/8/20,0.998041088
2004/8/23,2.758410931,2.826406002,2.716069937,0.002240247,2.724786997,366857939,2004/8/23,0.997152057
2004/8/24,2.770615101,2.77958107,2.579581022,0.001159492,2.611959934,306396159,2004/8/24,1.000846868
2004/8/25,2.614201069,2.689918041,2.58730197,0.001429081,2.640104055,184645512,2004/8/25,0.999925217
2004/8/26,2.613951921,2.688672066,2.606729031,0.001884765,2.687675953,142572401,2004/8/26,0.998367354
2004/8/27,2.692408085,2.705359936,2.632383108,0.001464867,2.643840075,124826132,2004/8/27,0.999802872
2004/8/30,2.622170925,2.627402067,2.5407269,0.000477161,2.5407269,104429967,2004/8/30,1.003179576
2004/8/31,2.547950029,2.583067894,2.544462919,0.000563047,2.549693108,98825037,2004/8/31,1.002885955
2004/9/1,2.557912111,2.564636946,2.482445002,5.73E-05,2.496891022,183633734,2004/9/1,1.004615094
2004/9/2,2.470489979,2.549693108,2.464262962,0.000357868,2.528273106,303810504,2004/9/2,1.003587408
2004/9/3,2.514326096,2.534002066,2.473727942,0,2.490912914,103538639,2004/9/3,1.004810863
2004/9/7,2.515820026,2.540477991,2.480951071,0.000374571,2.530016899,117506800,2004/9/7,1.003530303
2004/9/8,2.509094954,2.566132069,2.503118038,0.00054635,2.547950029,100186120,2004/9/8,1.002943036
2004/9/9,2.553678036,2.55816102,2.515571117,0.000548735,2.548198938,81620792,2004/9/9,1.002934885
2004/9/10,2.530514956,2.654052019,2.523042917,0.001269237,2.623416901,174804764,2004/9/10,1.000471681
2004/9/13,2.655795097,2.700129032,2.651561022,0.001786946,2.677464008,157628624,2004/9/13,0.99870177
2004/9/14,2.676218987,2.789544106,2.659780025,0.002738875,2.776842117,217608605,2004/9/14,0.995447379
2004/9/15,2.753679037,2.845086098,2.744712114,0.002860546,2.789544106,215279909,2004/9/15,0.99503142
2004/9/16,2.798012018,2.88418889,2.780827045,0.00333054,2.838609934,186207345,2004/9/16,0.993424634
2004/9/17,2.849817991,2.926281929,2.82814908,0.004170338,2.926281929,190350817,2004/9/17,0.99055359
2004/9/20,2.912832022,3.0286479,2.908349037,0.004616474,2.972856998,213585582,2004/9/20,0.989028371
2004/9/21,2.984065056,2.999258041,2.926779985,0.004253837,2.934998989,145262446,2004/9/21,0.990268128
2004/9/22,2.924040079,2.980577946,2.909344912,0.004382663,2.948447943,152344894,2004/9/22,0.989827708
2004/9/23,2.959906101,3.054301977,2.9145751,0.0049648,3.009221077,171524515,2004/9/23,0.987837536
2004/9/24,3.012208939,3.090914011,2.982820034,0.004728605,2.984563112,183336625,2004/9/24,0.988645024
2004/9/27,2.977838039,3.010715008,2.934003115,0.004354043,2.945460081,141994242,2004/9/27,0.989925553
2004/9/28,3.0211761,3.173105955,2.994028091,0.006405804,3.159657001,340190355,2004/9/28,0.982911127
2004/9/29,3.155672073,3.362895012,3.14396596,0.007412601,3.264763117,613229953,2004/9/29,0.979469158
2004/9/30,3.23537302,3.295149088,3.212956905,0.007059504,3.227900982,276468402,2004/9/30,0.980676303
2004/10/1,3.257788897,3.343467951,3.210465908,0.007770466,3.30212307,303934969,2004/10/1,0.978245711
2004/10/4,3.368623972,3.408972025,3.338237047,0.008362132,3.363890886,261693228,2004/10/4,0.976222965
2004/10/5,3.353929043,3.450316906,3.293654919,0.009151823,3.446331978,300887589,2004/10/5,0.973523221
2004/10/6,3.425909042,3.448324919,3.387304068,0.008844063,3.414202929,268900140,2004/10/6,0.974575369
2004/10/7,3.410218,3.483941078,3.40100193,0.009266339,3.458287001,283643194,2004/10/7,0.973131723
2004/10/8,3.455049992,3.478960037,3.412708044,0.008999137,3.430392027,222442656,2004/10/8,0.974045215
2004/10/11,3.412209988,3.458537102,3.333754063,0.008409853,3.368872881,210437827,2004/10/11,0.976059817
2004/10/12,3.348448992,3.427402973,3.322546005,0.008920408,3.422173023,234419380,2004/10/12,0.974314368
2004/10/13,3.569619894,3.575349092,3.488923073,0.009755425,3.509346008,397203256,2004/10/13,0.971459665
2004/10/14,3.512085915,3.546207905,3.451065063,0.010017857,3.536742926,209835578,2004/10/14,0.970562483
2004/10/15,3.609719992,3.623917103,3.535497904,0.010521256,3.589296103,265150137,2004/10/15,0.968841495
2004/10/18,3.566631079,3.71607089,3.517066956,0.011726074,3.715075016,282061287,2004/10/18,0.964722543
2004/10/19,3.748450041,3.795773029,3.669994116,0.011435011,3.684689045,363918964,2004/10/19,0.965717609
2004/10/20,3.686929941,3.71084094,3.476967096,0.009657607,3.499134064,456613107,2004/10/20,0.971794082
2004/10/21,3.596518993,3.739233971,3.5272789,0.011778558,3.720554113,585767401,2004/10/21,0.964543116
2004/10/22,4.247579098,4.487430096,4.086681843,0.017277769,4.294652939,1481207196,2004/10/22,0.945742781
2004/10/25,4.393531799,4.842598915,4.2976408,0.020849263,4.667504787,1315480331,2004/10/25,0.933532793
2004/10/26,4.641104221,4.798016071,4.483195782,0.019513235,4.528028011,895628499,2004/10/26,0.938100317
2004/10/27,4.550941944,4.720306873,4.527280807,0.020508104,4.631888866,536262538,2004/10/27,0.934699127
2004/10/28,4.649571896,4.841601849,4.622673035,0.02225687,4.814454079,596097978,2004/10/28,0.928720562
2004/10/29,4.953681946,4.980082989,4.747206211,0.021622258,4.748202801,849672890,2004/10/29,0.93089013
2004/11/1,4.820681095,4.923295975,4.763894081,0.022908185,4.88244915,490828877,2004/11/1,0.92649389
2004/11/2,4.950942993,4.962648869,4.815451145,0.022631441,4.853558064,455553149,2004/11/2,0.927440002
2004/11/3,4.935998917,5.021179199,4.75094223,0.021867988,4.773856163,557630330,2004/11/3,0.930050045
2004/11/4,4.693408012,4.74222517,4.566633224,0.020205106,4.60025692,578544429,2004/11/4,0.935734996
2004/11/5,4.532511234,4.540481091,4.198015213,0.016542945,4.217939854,796297573,2004/11/5,0.948254947
2004/11/8,4.257293224,4.369622231,4.219184875,0.017306389,4.2976408,449349985,2004/11/8,0.945644935
2004/11/9,4.336246967,4.363644123,4.116321087,0.016387876,4.201751232,444226854,2004/11/9,0.948785085
2004/11/10,4.250816822,4.296894073,4.14272213,0.016187466,4.180829048,427355853,2004/11/10,0.949470235
2004/11/11,4.212460995,4.576595783,4.173605919,0.019804298,4.558413982,601666773,2004/11/11,0.93710525
2004/11/12,4.613458157,4.727281094,4.418438911,0.019560948,4.533009052,672354740,2004/11/12,0.9379372
2004/11/15,4.494403839,4.690419197,4.452063084,0.020245665,4.604491234,477844390,2004/11/15,0.935596333
2004/11/16,4.420928955,4.469995022,4.254802227,0.017304005,4.297391891,839832142,2004/11/16,0.945653087
2004/11/17,4.209721088,4.420928955,4.209222794,0.017294463,4.296395779,728034662,2004/11/17,0.945685707
2004/11/18,4.241352081,4.344216824,4.127778053,0.016111124,4.172859192,667677273,2004/11/18,0.949731228
2004/11/19,4.211712837,4.233631134,4.147453785,0.016554871,4.219184875,352086780,2004/11/19,0.948214175
2004/11/22,4.096395969,4.221675873,4.017691135,0.015528993,4.112086773,496582362,2004/11/22,0.951721377
2004/11/23,4.183568954,4.254802227,4.146955967,0.016106351,4.172360897,498393124,2004/11/23,0.949747546
2004/11/24,4.354178905,4.413705826,4.296645164,0.017833649,4.352684975,613531078,2004/11/24,0.943842373
2004/11/26,4.3785882,4.483942986,4.366632938,0.018938262,4.468002796,260175560,2004/11/26,0.940065996
2004/11/29,4.492162228,4.556670189,4.421177864,0.019334301,4.509347916,428263241,2004/11/29,0.938712044
2004/11/30,4.500879765,4.557916164,4.489422798,0.019556179,4.532511234,309154460,2004/11/30,0.937953502
2004/12/1,4.53176403,4.545462132,4.471988201,0.019074257,4.482200146,315743063,2004/12/1,0.939601068
2004/12/2,4.480704784,4.520804882,4.447081089,0.018940651,4.468252182,251374696,2004/12/2,0.940057829
2004/12/3,4.481951237,4.509596825,4.423419952,0.019179228,4.493158817,235647968,2004/12/3,0.939242198
2004/12/6,4.461526871,4.500630856,4.384067059,0.01819867,4.390791893,251097661,2004/12/6,0.942594465
2004/12/7,4.383568764,4.388551235,4.247828007,0.017039187,4.269745827,275866153,2004/12/7,0.946558428
2004/12/8,4.242846966,4.325786114,4.202497959,0.016693249,4.233631134,302802741,2004/12/8,0.947741096
2004/12/9,4.240355968,4.321302891,4.196022034,0.017516341,4.319559097,307307563,2004/12/9,0.944927165
2004/12/10,4.319559097,4.35567379,4.266259193,0.017091673,4.275225163,173335277,2004/12/10,0.946378993
2004/12/13,4.288177013,4.313333035,4.220430851,0.016805378,4.245337009,193466452,2004/12/13,0.947357757
2004/12/14,4.259036064,4.453805923,4.22416687,0.018771259,4.450568199,445198482,2004/12/14,0.940636937
2004/12/15,4.433134079,4.500380993,4.400008202,0.019031303,4.477715969,460559845,2004/12/15,0.939747913
2004/12/16,4.407230854,4.495399952,4.382324219,0.018241614,4.395275116,344197318,2004/12/16,0.94244765
2004/12/17,4.402497768,4.495648861,4.397267818,0.019102877,4.485188007,296555412,2004/12/17,0.939503222
2004/12/20,4.533009052,4.69390583,4.529770851,0.020281448,4.608226776,394854485,2004/12/20,0.935474003
2004/12/21,4.640357018,4.679460049,4.567877769,0.019978459,4.576595783,221479058,2004/12/21,0.936509841
2004/12/22,4.580331802,4.65380621,4.558165073,0.020586834,4.640108109,156865776,2004/12/22,0.934429967
2004/12/23,4.668749809,4.697392941,4.63263607,0.02096855,4.679957867,145125936,2004/12/23,0.933124985
